countyFIPS,County_Name,State,Date,Confirmed,Deaths,population
1003,baldwin county,AL,9/14/2021,35221,417,223234
1003,baldwin county,AL,9/15/2021,35347,420,223234
1003,baldwin county,AL,9/16/2021,35517,431,223234
1003,baldwin county,AL,9/17/2021,35619,445,223234
1003,baldwin county,AL,9/18/2021,35619,445,223234
1003,baldwin county,AL,9/19/2021,35619,445,223234
1003,baldwin county,AL,9/20/2021,35814,452,223234
1003,baldwin county,AL,9/21/2021,35886,468,223234
1003,baldwin county,AL,9/22/2021,35946,479,223234
1003,baldwin county,AL,9/23/2021,36054,485,223234
1003,baldwin county,AL,9/24/2021,36108,489,223234
1003,baldwin county,AL,9/25/2021,36108,489,223234
1003,baldwin county,AL,9/26/2021,36108,489,223234
1003,baldwin county,AL,9/27/2021,36278,495,223234
1003,baldwin county,AL,9/28/2021,36352,501,223234
1003,baldwin county,AL,9/29/2021,36409,505,223234
1003,baldwin county,AL,9/30/2021,36447,509,223234
1003,baldwin county,AL,10/1/2021,36491,514,223234
1003,baldwin county,AL,10/2/2021,36491,514,223234
1003,baldwin county,AL,10/3/2021,36491,514,223234
1003,baldwin county,AL,10/4/2021,36602,518,223234
1003,baldwin county,AL,10/5/2021,36697,520,223234
1003,baldwin county,AL,10/6/2021,36734,525,223234
1003,baldwin county,AL,10/7/2021,36780,528,223234
1003,baldwin county,AL,10/8/2021,36814,530,223234
1003,baldwin county,AL,10/9/2021,36814,530,223234
1003,baldwin county,AL,10/10/2021,36814,530,223234
1003,baldwin county,AL,10/11/2021,36905,532,223234
1003,baldwin county,AL,10/12/2021,36933,532,223234
1003,baldwin county,AL,10/13/2021,36965,535,223234
1003,baldwin county,AL,10/14/2021,37018,538,223234
1003,baldwin county,AL,10/15/2021,37044,538,223234
1003,baldwin county,AL,10/16/2021,37044,538,223234
1003,baldwin county,AL,10/17/2021,37044,538,223234
1003,baldwin county,AL,10/18/2021,37098,540,223234
1003,baldwin county,AL,10/19/2021,37127,543,223234
1003,baldwin county,AL,10/20/2021,37167,547,223234
1003,baldwin county,AL,10/21/2021,37192,547,223234
1003,baldwin county,AL,10/22/2021,37224,549,223234
1003,baldwin county,AL,10/23/2021,37224,549,223234
1003,baldwin county,AL,10/24/2021,37224,549,223234
1003,baldwin county,AL,10/25/2021,37266,552,223234
1003,baldwin county,AL,10/26/2021,37285,552,223234
1003,baldwin county,AL,10/27/2021,37325,552,223234
1003,baldwin county,AL,10/28/2021,37350,552,223234
1003,baldwin county,AL,10/29/2021,37372,555,223234
1003,baldwin county,AL,10/30/2021,37372,555,223234
1003,baldwin county,AL,10/31/2021,37372,555,223234
1003,baldwin county,AL,11/1/2021,37425,555,223234
1003,baldwin county,AL,11/2/2021,37445,558,223234
1003,baldwin county,AL,11/3/2021,37461,563,223234
1003,baldwin county,AL,11/4/2021,37495,567,223234
1003,baldwin county,AL,11/5/2021,37529,574,223234
1003,baldwin county,AL,11/6/2021,37529,574,223234
1003,baldwin county,AL,11/7/2021,37529,574,223234
1003,baldwin county,AL,11/8/2021,37659,575,223234
1003,baldwin county,AL,11/9/2021,37737,577,223234
1003,baldwin county,AL,11/10/2021,37745,580,223234
1003,baldwin county,AL,11/11/2021,37785,580,223234
1003,baldwin county,AL,11/12/2021,37819,580,223234
1003,baldwin county,AL,11/13/2021,37819,580,223234
1003,baldwin county,AL,11/14/2021,37819,580,223234
1003,baldwin county,AL,11/15/2021,37875,581,223234
1003,baldwin county,AL,11/16/2021,37891,583,223234
1003,baldwin county,AL,11/17/2021,37914,586,223234
1003,baldwin county,AL,11/18/2021,37940,586,223234
1003,baldwin county,AL,11/19/2021,37959,586,223234
1003,baldwin county,AL,11/20/2021,37959,586,223234
1003,baldwin county,AL,11/21/2021,37959,586,223234
1003,baldwin county,AL,11/22/2021,38000,588,223234
1003,baldwin county,AL,11/23/2021,38014,588,223234
1003,baldwin county,AL,11/24/2021,38042,589,223234
1003,baldwin county,AL,11/25/2021,38061,589,223234
1003,baldwin county,AL,11/26/2021,38061,589,223234
1003,baldwin county,AL,11/27/2021,38061,589,223234
1003,baldwin county,AL,11/28/2021,38061,589,223234
1003,baldwin county,AL,11/29/2021,38085,589,223234
1003,baldwin county,AL,11/30/2021,38104,589,223234
1003,baldwin county,AL,12/1/2021,38123,589,223234
1003,baldwin county,AL,12/2/2021,38140,589,223234
1003,baldwin county,AL,12/3/2021,38171,589,223234
1003,baldwin county,AL,12/4/2021,38171,589,223234
1003,baldwin county,AL,12/5/2021,38171,589,223234
1003,baldwin county,AL,12/6/2021,38215,589,223234
1003,baldwin county,AL,12/7/2021,38236,590,223234
1003,baldwin county,AL,12/8/2021,38247,590,223234
1003,baldwin county,AL,12/9/2021,38265,590,223234
1003,baldwin county,AL,12/10/2021,38278,590,223234
1003,baldwin county,AL,12/11/2021,38278,590,223234
1003,baldwin county,AL,12/12/2021,38278,590,223234
1003,baldwin county,AL,12/13/2021,38321,591,223234
1003,baldwin county,AL,12/14/2021,38398,591,223234
1003,baldwin county,AL,12/15/2021,38413,591,223234
1003,baldwin county,AL,12/16/2021,38441,592,223234
1003,baldwin county,AL,12/17/2021,38457,592,223234
1003,baldwin county,AL,12/18/2021,38457,592,223234
1003,baldwin county,AL,12/19/2021,38457,592,223234
1003,baldwin county,AL,12/20/2021,38521,592,223234
1003,baldwin county,AL,12/21/2021,38569,592,223234
1003,baldwin county,AL,12/22/2021,38628,593,223234
1003,baldwin county,AL,12/23/2021,38690,593,223234
1003,baldwin county,AL,12/24/2021,38771,593,223234
1003,baldwin county,AL,12/25/2021,38771,593,223234
1003,baldwin county,AL,12/26/2021,38771,593,223234
1003,baldwin county,AL,12/27/2021,38942,593,223234
1003,baldwin county,AL,12/28/2021,39084,593,223234
1003,baldwin county,AL,12/29/2021,39298,593,223234
1003,baldwin county,AL,12/30/2021,39583,593,223234
1003,baldwin county,AL,12/31/2021,39911,593,223234
1003,baldwin county,AL,1/1/2022,39911,593,223234
1003,baldwin county,AL,1/2/2022,39911,593,223234
1003,baldwin county,AL,1/3/2022,39911,593,223234
1003,baldwin county,AL,1/4/2022,40838,594,223234
1003,baldwin county,AL,1/5/2022,41312,594,223234
1003,baldwin county,AL,1/6/2022,41855,598,223234
1003,baldwin county,AL,1/7/2022,42391,601,223234
1003,baldwin county,AL,1/8/2022,42391,601,223234
1003,baldwin county,AL,1/9/2022,42391,601,223234
1003,baldwin county,AL,1/10/2022,43583,603,223234
1003,baldwin county,AL,1/11/2022,43896,603,223234
1003,baldwin county,AL,1/12/2022,44353,603,223234
1003,baldwin county,AL,1/13/2022,44353,603,223234
1003,baldwin county,AL,1/14/2022,44353,603,223234
1003,baldwin county,AL,1/15/2022,44353,603,223234
1003,baldwin county,AL,1/16/2022,44353,603,223234
1003,baldwin county,AL,1/17/2022,46893,605,223234
1003,baldwin county,AL,1/18/2022,47143,605,223234
1003,baldwin county,AL,1/19/2022,47662,605,223234
1003,baldwin county,AL,1/20/2022,48338,607,223234
1003,baldwin county,AL,1/21/2022,49168,608,223234
1003,baldwin county,AL,1/22/2022,49168,608,223234
1003,baldwin county,AL,1/23/2022,49168,608,223234
1003,baldwin county,AL,1/24/2022,50313,608,223234
1003,baldwin county,AL,1/25/2022,50313,608,223234
1003,baldwin county,AL,1/26/2022,50313,608,223234
1003,baldwin county,AL,1/27/2022,50313,608,223234
1003,baldwin county,AL,1/28/2022,50313,608,223234
1003,baldwin county,AL,1/29/2022,50313,608,223234
1003,baldwin county,AL,1/30/2022,50313,608,223234
1003,baldwin county,AL,1/31/2022,50313,608,223234
1003,baldwin county,AL,2/1/2022,53083,616,223234
1003,baldwin county,AL,2/2/2022,53083,616,223234
1003,baldwin county,AL,2/3/2022,53083,616,223234
1003,baldwin county,AL,2/4/2022,53559,623,223234
1003,baldwin county,AL,2/5/2022,53559,623,223234
1003,baldwin county,AL,2/6/2022,53559,623,223234
1003,baldwin county,AL,2/7/2022,53768,624,223234
1005,barbour county,AL,1/22/2020,0,0,24686
1005,barbour county,AL,1/23/2020,0,0,24686
1005,barbour county,AL,1/24/2020,0,0,24686
1005,barbour county,AL,1/25/2020,0,0,24686
1005,barbour county,AL,1/26/2020,0,0,24686
1005,barbour county,AL,1/27/2020,0,0,24686
1005,barbour county,AL,1/28/2020,0,0,24686
1005,barbour county,AL,1/29/2020,0,0,24686
1005,barbour county,AL,1/30/2020,0,0,24686
1005,barbour county,AL,1/31/2020,0,0,24686
1005,barbour county,AL,2/1/2020,0,0,24686
1005,barbour county,AL,2/2/2020,0,0,24686
1005,barbour county,AL,2/3/2020,0,0,24686
1005,barbour county,AL,2/4/2020,0,0,24686
1005,barbour county,AL,2/5/2020,0,0,24686
1005,barbour county,AL,2/6/2020,0,0,24686
1005,barbour county,AL,2/7/2020,0,0,24686
1005,barbour county,AL,2/8/2020,0,0,24686
1005,barbour county,AL,2/9/2020,0,0,24686
1005,barbour county,AL,2/10/2020,0,0,24686
1005,barbour county,AL,2/11/2020,0,0,24686
1005,barbour county,AL,2/12/2020,0,0,24686
1005,barbour county,AL,2/13/2020,0,0,24686
1005,barbour county,AL,2/14/2020,0,0,24686
1005,barbour county,AL,2/15/2020,0,0,24686
1005,barbour county,AL,2/16/2020,0,0,24686
1005,barbour county,AL,2/17/2020,0,0,24686
1005,barbour county,AL,2/18/2020,0,0,24686
1005,barbour county,AL,2/19/2020,0,0,24686
1005,barbour county,AL,2/20/2020,0,0,24686
1005,barbour county,AL,2/21/2020,0,0,24686
1005,barbour county,AL,2/22/2020,0,0,24686
1005,barbour county,AL,2/23/2020,0,0,24686
1005,barbour county,AL,2/24/2020,0,0,24686
1005,barbour county,AL,2/25/2020,0,0,24686
1005,barbour county,AL,2/26/2020,0,0,24686
1005,barbour county,AL,2/27/2020,0,0,24686
1005,barbour county,AL,2/28/2020,0,0,24686
1005,barbour county,AL,2/29/2020,0,0,24686
1005,barbour county,AL,3/1/2020,0,0,24686
1005,barbour county,AL,3/2/2020,0,0,24686
1005,barbour county,AL,3/3/2020,0,0,24686
1005,barbour county,AL,3/4/2020,0,0,24686
1005,barbour county,AL,3/5/2020,0,0,24686
1005,barbour county,AL,3/6/2020,0,0,24686
1005,barbour county,AL,3/7/2020,0,0,24686
1005,barbour county,AL,3/8/2020,0,0,24686
1005,barbour county,AL,3/9/2020,0,0,24686
1005,barbour county,AL,3/10/2020,0,0,24686
1005,barbour county,AL,3/11/2020,0,0,24686
1005,barbour county,AL,3/12/2020,0,0,24686
1005,barbour county,AL,3/13/2020,0,0,24686
1005,barbour county,AL,3/14/2020,0,0,24686
1005,barbour county,AL,3/15/2020,0,0,24686
1005,barbour county,AL,3/16/2020,0,0,24686
1005,barbour county,AL,3/17/2020,0,0,24686
1005,barbour county,AL,3/18/2020,0,0,24686
1005,barbour county,AL,3/19/2020,0,0,24686
1005,barbour county,AL,3/20/2020,0,0,24686
1005,barbour county,AL,3/21/2020,0,0,24686
1005,barbour county,AL,3/22/2020,0,0,24686
1005,barbour county,AL,3/23/2020,0,0,24686
1005,barbour county,AL,3/24/2020,0,0,24686
1005,barbour county,AL,3/25/2020,0,0,24686
1005,barbour county,AL,3/26/2020,0,0,24686
1005,barbour county,AL,3/27/2020,0,0,24686
1005,barbour county,AL,3/28/2020,0,0,24686
1005,barbour county,AL,3/29/2020,0,0,24686
1005,barbour county,AL,3/30/2020,0,0,24686
1005,barbour county,AL,3/31/2020,0,0,24686
1005,barbour county,AL,4/1/2020,0,0,24686
1005,barbour county,AL,4/2/2020,0,0,24686
1005,barbour county,AL,4/3/2020,1,0,24686
1005,barbour county,AL,4/4/2020,2,0,24686
1005,barbour county,AL,4/5/2020,2,0,24686
1005,barbour county,AL,4/6/2020,3,0,24686
1005,barbour county,AL,4/7/2020,3,0,24686
1005,barbour county,AL,4/8/2020,3,0,24686
1005,barbour county,AL,4/9/2020,7,0,24686
1005,barbour county,AL,4/10/2020,9,0,24686
1005,barbour county,AL,4/11/2020,10,0,24686
1005,barbour county,AL,4/12/2020,10,0,24686
1005,barbour county,AL,4/13/2020,10,0,24686
1005,barbour county,AL,4/14/2020,11,0,24686
1005,barbour county,AL,4/15/2020,13,0,24686
1005,barbour county,AL,4/16/2020,14,0,24686
1005,barbour county,AL,4/17/2020,15,0,24686
1005,barbour county,AL,4/18/2020,18,0,24686
1005,barbour county,AL,4/19/2020,20,0,24686
1005,barbour county,AL,4/20/2020,22,0,24686
1005,barbour county,AL,4/21/2020,28,0,24686
1005,barbour county,AL,4/22/2020,29,0,24686
1005,barbour county,AL,4/23/2020,30,0,24686
1005,barbour county,AL,4/24/2020,32,0,24686
1005,barbour county,AL,4/25/2020,33,0,24686
1005,barbour county,AL,4/26/2020,33,0,24686
1005,barbour county,AL,4/27/2020,35,0,24686
1005,barbour county,AL,4/28/2020,37,0,24686
1005,barbour county,AL,4/29/2020,37,1,24686
1005,barbour county,AL,4/30/2020,39,1,24686
1005,barbour county,AL,5/1/2020,42,1,24686
1005,barbour county,AL,5/2/2020,43,1,24686
1005,barbour county,AL,5/3/2020,45,1,24686
1005,barbour county,AL,5/4/2020,45,1,24686
1005,barbour county,AL,5/5/2020,47,1,24686
1005,barbour county,AL,5/6/2020,47,1,24686
1005,barbour county,AL,5/7/2020,51,1,24686
1005,barbour county,AL,5/8/2020,53,1,24686
1005,barbour county,AL,5/9/2020,58,1,24686
1005,barbour county,AL,5/10/2020,59,1,24686
1005,barbour county,AL,5/11/2020,61,1,24686
1005,barbour county,AL,5/12/2020,67,1,24686
1005,barbour county,AL,5/13/2020,69,1,24686
1005,barbour county,AL,5/14/2020,74,1,24686
1005,barbour county,AL,5/15/2020,79,1,24686
1005,barbour county,AL,5/16/2020,79,1,24686
1005,barbour county,AL,5/17/2020,81,1,24686
1005,barbour county,AL,5/18/2020,85,1,24686
1005,barbour county,AL,5/19/2020,90,1,24686
1005,barbour county,AL,5/20/2020,96,1,24686
1005,barbour county,AL,5/21/2020,100,1,24686
1005,barbour county,AL,5/22/2020,104,1,24686
1005,barbour county,AL,5/23/2020,105,1,24686
1005,barbour county,AL,5/24/2020,110,1,24686
1005,barbour county,AL,5/25/2020,116,1,24686
1005,barbour county,AL,5/26/2020,122,1,24686
1005,barbour county,AL,5/27/2020,130,1,24686
1005,barbour county,AL,5/28/2020,132,1,24686
1005,barbour county,AL,5/29/2020,147,1,24686
1005,barbour county,AL,5/30/2020,150,1,24686
1005,barbour county,AL,5/31/2020,164,1,24686
1005,barbour county,AL,6/1/2020,172,1,24686
1005,barbour county,AL,6/2/2020,175,1,24686
1005,barbour county,AL,6/3/2020,177,1,24686
1005,barbour county,AL,6/4/2020,177,1,24686
1005,barbour county,AL,6/5/2020,183,1,24686
1005,barbour county,AL,6/6/2020,190,1,24686
1005,barbour county,AL,6/7/2020,193,1,24686
1005,barbour county,AL,6/8/2020,197,1,24686
1005,barbour county,AL,6/9/2020,199,1,24686
1005,barbour county,AL,6/10/2020,208,1,24686
1005,barbour county,AL,6/11/2020,214,1,24686
1005,barbour county,AL,6/12/2020,221,1,24686
1005,barbour county,AL,6/13/2020,226,1,24686
1005,barbour county,AL,6/14/2020,234,1,24686
1005,barbour county,AL,6/15/2020,238,1,24686
1005,barbour county,AL,6/16/2020,245,1,24686
1005,barbour county,AL,6/17/2020,251,1,24686
1005,barbour county,AL,6/18/2020,263,1,24686
1005,barbour county,AL,6/19/2020,266,1,24686
1005,barbour county,AL,6/20/2020,272,1,24686
1005,barbour county,AL,6/21/2020,272,1,24686
1005,barbour county,AL,6/22/2020,277,1,24686
1005,barbour county,AL,6/23/2020,280,1,24686
1005,barbour county,AL,6/24/2020,288,1,24686
1005,barbour county,AL,6/25/2020,305,1,24686
1005,barbour county,AL,6/26/2020,312,1,24686
1005,barbour county,AL,6/27/2020,317,1,24686
1005,barbour county,AL,6/28/2020,317,1,24686
1005,barbour county,AL,6/29/2020,322,1,24686
1005,barbour county,AL,6/30/2020,325,1,24686
1005,barbour county,AL,7/1/2020,326,1,24686
1005,barbour county,AL,7/2/2020,335,1,24686
1005,barbour county,AL,7/3/2020,348,2,24686
1005,barbour county,AL,7/4/2020,350,2,24686
1005,barbour county,AL,7/5/2020,352,2,24686
1005,barbour county,AL,7/6/2020,356,2,24686
1005,barbour county,AL,7/7/2020,360,2,24686
1005,barbour county,AL,7/8/2020,366,2,24686
1005,barbour county,AL,7/9/2020,371,2,24686
1005,barbour county,AL,7/10/2020,381,2,24686
1005,barbour county,AL,7/11/2020,398,2,24686
1005,barbour county,AL,7/12/2020,403,2,24686
1005,barbour county,AL,7/13/2020,413,2,24686
1005,barbour county,AL,7/14/2020,428,3,24686
1005,barbour county,AL,7/15/2020,441,3,24686
1005,barbour county,AL,7/16/2020,459,3,24686
1005,barbour county,AL,7/17/2020,463,3,24686
1005,barbour county,AL,7/18/2020,483,3,24686
1005,barbour county,AL,7/19/2020,495,3,24686
1005,barbour county,AL,7/20/2020,503,4,24686
1005,barbour county,AL,7/21/2020,514,4,24686
1005,barbour county,AL,7/22/2020,518,4,24686
1005,barbour county,AL,7/23/2020,534,4,24686
1005,barbour county,AL,7/24/2020,539,4,24686
1005,barbour county,AL,7/25/2020,552,4,24686
1005,barbour county,AL,7/26/2020,562,4,24686
1005,barbour county,AL,7/27/2020,569,4,24686
1005,barbour county,AL,7/28/2020,575,4,24686
1005,barbour county,AL,7/29/2020,575,4,24686
1005,barbour county,AL,7/30/2020,585,5,24686
1005,barbour county,AL,7/31/2020,598,5,24686
1005,barbour county,AL,8/1/2020,602,5,24686
1005,barbour county,AL,8/2/2020,610,5,24686
1005,barbour county,AL,8/3/2020,612,5,24686
1005,barbour county,AL,8/4/2020,614,5,24686
1005,barbour county,AL,8/5/2020,615,5,24686
1005,barbour county,AL,8/6/2020,619,5,24686
1005,barbour county,AL,8/7/2020,624,5,24686
1005,barbour county,AL,8/8/2020,628,5,24686
1005,barbour county,AL,8/9/2020,630,5,24686
1005,barbour county,AL,8/10/2020,631,5,24686
1005,barbour county,AL,8/11/2020,643,6,24686
1005,barbour county,AL,8/12/2020,646,6,24686
1005,barbour county,AL,8/13/2020,651,6,24686
1005,barbour county,AL,8/14/2020,656,6,24686
1005,barbour county,AL,8/15/2020,663,6,24686
1005,barbour county,AL,8/16/2020,671,6,24686
1005,barbour county,AL,8/17/2020,672,6,24686
1005,barbour county,AL,8/18/2020,674,6,24686
1005,barbour county,AL,8/19/2020,683,7,24686
1005,barbour county,AL,8/20/2020,690,7,24686
1005,barbour county,AL,8/21/2020,690,7,24686
1005,barbour county,AL,8/22/2020,699,7,24686
1005,barbour county,AL,8/23/2020,702,7,24686
1005,barbour county,AL,8/24/2020,720,7,24686
1005,barbour county,AL,8/25/2020,724,7,24686
1005,barbour county,AL,8/26/2020,732,7,24686
1005,barbour county,AL,8/27/2020,739,7,24686
1005,barbour county,AL,8/28/2020,745,7,24686
1005,barbour county,AL,8/29/2020,753,7,24686
1005,barbour county,AL,8/30/2020,757,7,24686
1005,barbour county,AL,8/31/2020,757,7,24686
1005,barbour county,AL,9/1/2020,764,7,24686
1005,barbour county,AL,9/2/2020,768,7,24686
1005,barbour county,AL,9/3/2020,771,7,24686
1005,barbour county,AL,9/4/2020,776,7,24686
1005,barbour county,AL,9/5/2020,776,7,24686
1005,barbour county,AL,9/6/2020,777,7,24686
1005,barbour county,AL,9/7/2020,778,7,24686
1005,barbour county,AL,9/8/2020,778,7,24686
1005,barbour county,AL,9/9/2020,778,7,24686
1005,barbour county,AL,9/10/2020,785,7,24686
1005,barbour county,AL,9/11/2020,786,7,24686
1005,barbour county,AL,9/12/2020,792,7,24686
1005,barbour county,AL,9/13/2020,794,7,24686
1005,barbour county,AL,9/14/2020,801,7,24686
1005,barbour county,AL,9/15/2020,806,7,24686
1005,barbour county,AL,9/16/2020,809,7,24686
1005,barbour county,AL,9/17/2020,809,7,24686
1005,barbour county,AL,9/18/2020,824,7,24686
1005,barbour county,AL,9/19/2020,830,7,24686
1005,barbour county,AL,9/20/2020,835,7,24686
1005,barbour county,AL,9/21/2020,838,7,24686
1005,barbour county,AL,9/22/2020,848,7,24686
1005,barbour county,AL,9/23/2020,851,7,24686
1005,barbour county,AL,9/24/2020,851,7,24686
1005,barbour county,AL,9/25/2020,873,7,24686
1005,barbour county,AL,9/26/2020,882,7,24686
1005,barbour county,AL,9/27/2020,885,7,24686
1005,barbour county,AL,9/28/2020,886,7,24686
1005,barbour county,AL,9/29/2020,886,7,24686
1005,barbour county,AL,9/30/2020,896,7,24686
1005,barbour county,AL,10/1/2020,898,7,24686
1005,barbour county,AL,10/2/2020,902,7,24686
1005,barbour county,AL,10/3/2020,921,7,24686
1005,barbour county,AL,10/4/2020,921,7,24686
1005,barbour county,AL,10/5/2020,921,7,24686
1005,barbour county,AL,10/6/2020,923,7,24686
1005,barbour county,AL,10/7/2020,927,7,24686
1005,barbour county,AL,10/8/2020,927,9,24686
1005,barbour county,AL,10/9/2020,939,9,24686
1005,barbour county,AL,10/10/2020,942,9,24686
1005,barbour county,AL,10/11/2020,942,9,24686
1005,barbour county,AL,10/12/2020,944,9,24686
1005,barbour county,AL,10/13/2020,950,9,24686
1005,barbour county,AL,10/14/2020,950,9,24686
1005,barbour county,AL,10/15/2020,965,9,24686
1005,barbour county,AL,10/16/2020,968,9,24686
1005,barbour county,AL,10/17/2020,977,9,24686
1005,barbour county,AL,10/18/2020,981,9,24686
1005,barbour county,AL,10/19/2020,981,9,24686
1005,barbour county,AL,10/20/2020,988,9,24686
1005,barbour county,AL,10/21/2020,996,9,24686
1005,barbour county,AL,10/22/2020,997,9,24686
1005,barbour county,AL,10/23/2020,1012,9,24686
1005,barbour county,AL,10/24/2020,1031,9,24686
1005,barbour county,AL,10/25/2020,1033,9,24686
1005,barbour county,AL,10/26/2020,1033,9,24686
1005,barbour county,AL,10/27/2020,1042,9,24686
1005,barbour county,AL,10/28/2020,1045,9,24686
1005,barbour county,AL,10/29/2020,1055,9,24686
1005,barbour county,AL,10/30/2020,1056,9,24686
1005,barbour county,AL,10/31/2020,1060,9,24686
1005,barbour county,AL,11/1/2020,1061,9,24686
1005,barbour county,AL,11/2/2020,1065,9,24686
1005,barbour county,AL,11/3/2020,1074,9,24686
1005,barbour county,AL,11/4/2020,1079,9,24686
1005,barbour county,AL,11/5/2020,1080,9,24686
1005,barbour county,AL,11/6/2020,1090,9,24686
1005,barbour county,AL,11/7/2020,1092,9,24686
1005,barbour county,AL,11/8/2020,1095,9,24686
1005,barbour county,AL,11/9/2020,1098,9,24686
1005,barbour county,AL,11/10/2020,1107,9,24686
1005,barbour county,AL,11/11/2020,1112,9,24686
1005,barbour county,AL,11/12/2020,1113,9,24686
1005,barbour county,AL,11/13/2020,1117,9,24686
1005,barbour county,AL,11/14/2020,1123,9,24686
1005,barbour county,AL,11/15/2020,1128,9,24686
1005,barbour county,AL,11/16/2020,1130,9,24686
1005,barbour county,AL,11/17/2020,1134,9,24686
1005,barbour county,AL,11/18/2020,1137,10,24686
1005,barbour county,AL,11/19/2020,1145,10,24686
1005,barbour county,AL,11/20/2020,1151,10,24686
1005,barbour county,AL,11/21/2020,1157,10,24686
1005,barbour county,AL,11/22/2020,1160,10,24686
1005,barbour county,AL,11/23/2020,1161,10,24686
1005,barbour county,AL,11/24/2020,1167,10,24686
1005,barbour county,AL,11/25/2020,1170,10,24686
1005,barbour county,AL,11/26/2020,1170,10,24686
1005,barbour county,AL,11/27/2020,1171,10,24686
1005,barbour county,AL,11/28/2020,1173,10,24686
1005,barbour county,AL,11/29/2020,1175,11,24686
1005,barbour county,AL,11/30/2020,1178,11,24686
1005,barbour county,AL,12/1/2020,1189,11,24686
1005,barbour county,AL,12/2/2020,1206,29,24686
1005,barbour county,AL,12/3/2020,1214,29,24686
1005,barbour county,AL,12/4/2020,1217,29,24686
1005,barbour county,AL,12/5/2020,1219,29,24686
1005,barbour county,AL,12/6/2020,1223,29,24686
1005,barbour county,AL,12/7/2020,1224,29,24686
1005,barbour county,AL,12/8/2020,1240,30,24686
1005,barbour county,AL,12/9/2020,1245,30,24686
1005,barbour county,AL,12/10/2020,1258,30,24686
1005,barbour county,AL,12/11/2020,1264,30,24686
1005,barbour county,AL,12/12/2020,1264,30,24686
1005,barbour county,AL,12/13/2020,1264,30,24686
1005,barbour county,AL,12/14/2020,1275,30,24686
1005,barbour county,AL,12/15/2020,1292,30,24686
1005,barbour county,AL,12/16/2020,1296,30,24686
1005,barbour county,AL,12/17/2020,1309,30,24686
1005,barbour county,AL,12/18/2020,1318,30,24686
1005,barbour county,AL,12/19/2020,1330,32,24686
1005,barbour county,AL,12/20/2020,1336,32,24686
1005,barbour county,AL,12/21/2020,1336,32,24686
1005,barbour county,AL,12/22/2020,1363,32,24686
1005,barbour county,AL,12/23/2020,1383,32,24686
1005,barbour county,AL,12/24/2020,1390,32,24686
1005,barbour county,AL,12/25/2020,1396,32,24686
1005,barbour county,AL,12/26/2020,1398,32,24686
1005,barbour county,AL,12/27/2020,1406,32,24686
1005,barbour county,AL,12/28/2020,1417,32,24686
1005,barbour county,AL,12/29/2020,1462,32,24686
1005,barbour county,AL,12/30/2020,1492,32,24686
1005,barbour county,AL,12/31/2020,1514,32,24686
1005,barbour county,AL,1/1/2021,1517,33,24686
1005,barbour county,AL,1/2/2021,1528,33,24686
1005,barbour county,AL,1/3/2021,1530,33,24686
1005,barbour county,AL,1/4/2021,1533,33,24686
1005,barbour county,AL,1/5/2021,1575,33,24686
1005,barbour county,AL,1/6/2021,1597,35,24686
1005,barbour county,AL,1/7/2021,1614,35,24686
1005,barbour county,AL,1/8/2021,1634,35,24686
1005,barbour county,AL,1/9/2021,1648,35,24686
1005,barbour county,AL,1/10/2021,1658,35,24686
1005,barbour county,AL,1/11/2021,1663,35,24686
1005,barbour county,AL,1/12/2021,1679,35,24686
1005,barbour county,AL,1/13/2021,1685,35,24686
1005,barbour county,AL,1/14/2021,1696,36,24686
1005,barbour county,AL,1/15/2021,1712,36,24686
1005,barbour county,AL,1/16/2021,1723,36,24686
1005,barbour county,AL,1/17/2021,1729,36,24686
1005,barbour county,AL,1/18/2021,1730,36,24686
1005,barbour county,AL,1/19/2021,1738,36,24686
1005,barbour county,AL,1/20/2021,1760,36,24686
1005,barbour county,AL,1/21/2021,1778,36,24686
1005,barbour county,AL,1/22/2021,1793,37,24686
1005,barbour county,AL,1/23/2021,1805,38,24686
1005,barbour county,AL,1/24/2021,1827,38,24686
1005,barbour county,AL,1/25/2021,1834,38,24686
1005,barbour county,AL,1/26/2021,1882,40,24686
1005,barbour county,AL,1/27/2021,1898,40,24686
1005,barbour county,AL,1/28/2021,1920,40,24686
1005,barbour county,AL,1/29/2021,1931,40,24686
1005,barbour county,AL,1/30/2021,1931,40,24686
1005,barbour county,AL,1/31/2021,1951,40,24686
1005,barbour county,AL,2/1/2021,1956,40,24686
1005,barbour county,AL,2/2/2021,1966,40,24686
1005,barbour county,AL,2/3/2021,1981,42,24686
1005,barbour county,AL,2/4/2021,1989,43,24686
1005,barbour county,AL,2/5/2021,1994,44,24686
1005,barbour county,AL,2/6/2021,2002,45,24686
1005,barbour county,AL,2/7/2021,2008,45,24686
1005,barbour county,AL,2/8/2021,2008,45,24686
1005,barbour county,AL,2/9/2021,2019,45,24686
1005,barbour county,AL,2/10/2021,2024,46,24686
1005,barbour county,AL,2/11/2021,2030,46,24686
1005,barbour county,AL,2/12/2021,2036,48,24686
1005,barbour county,AL,2/13/2021,2040,48,24686
1005,barbour county,AL,2/14/2021,2042,48,24686
1005,barbour county,AL,2/15/2021,2044,48,24686
1005,barbour county,AL,2/16/2021,2055,48,24686
1005,barbour county,AL,2/17/2021,2055,49,24686
1005,barbour county,AL,2/18/2021,2057,49,24686
1005,barbour county,AL,2/19/2021,2061,49,24686
